datetime_utc_start,datetime_utc_end,datetime_nem_start,datetime_nem_end,REGION,rrp_aud_per_mwh,total_demand_mw,SETTLEMENTDATE,PERIODTYPE
2012-02-19 06:30:00+00:00,2012-02-19 07:00:00+00:00,2012-02-19 16:30:00+10:00,2012-02-19 17:00:00+10:00,NSW1,32.63,9283.69,2012-02-19 17:00:00,TRADE
2012-02-19 07:00:00+00:00,2012-02-19 07:30:00+00:00,2012-02-19 17:00:00+10:00,2012-02-19 17:30:00+10:00,NSW1,30.35,9178.57,2012-02-19 17:30:00,TRADE
2012-02-19 07:30:00+00:00,2012-02-19 08:00:00+00:00,2012-02-19 17:30:00+10:00,2012-02-19 18:00:00+10:00,NSW1,31.53,9220.04,2012-02-19 18:00:00,TRADE
2012-02-19 08:00:00+00:00,2012-02-19 08:30:00+00:00,2012-02-19 18:00:00+10:00,2012-02-19 18:30:00+10:00,NSW1,31.53,9202.85,2012-02-19 18:30:00,TRADE
2012-02-19 08:30:00+00:00,2012-02-19 09:00:00+00:00,2012-02-19 18:30:00+10:00,2012-02-19 19:00:00+10:00,NSW1,32.79,9211.42,2012-02-19 19:00:00,TRADE
2012-02-19 09:00:00+00:00,2012-02-19 09:30:00+00:00,2012-02-19 19:00:00+10:00,2012-02-19 19:30:00+10:00,NSW1,32.0,9116.9,2012-02-19 19:30:00,TRADE
2012-02-19 09:30:00+00:00,2012-02-19 10:00:00+00:00,2012-02-19 19:30:00+10:00,2012-02-19 20:00:00+10:00,NSW1,31.41,8904.55,2012-02-19 20:00:00,TRADE
2012-02-19 10:00:00+00:00,2012-02-19 10:30:00+00:00,2012-02-19 20:00:00+10:00,2012-02-19 20:30:00+10:00,NSW1,30.29,8702.69,2012-02-19 20:30:00,TRADE
2012-02-19 10:30:00+00:00,2012-02-19 11:00:00+00:00,2012-02-19 20:30:00+10:00,2012-02-19 21:00:00+10:00,NSW1,29.36,8414.92,2012-02-19 21:00:00,TRADE
2012-02-19 11:00:00+00:00,2012-02-19 11:30:00+00:00,2012-02-19 21:00:00+10:00,2012-02-19 21:30:00+10:00,NSW1,27.89,8168.1,2012-02-19 21:30:00,TRADE
2012-02-19 11:30:00+00:00,2012-02-19 12:00:00+00:00,2012-02-19 21:30:00+10:00,2012-02-19 22:00:00+10:00,NSW1,25.38,7931.85,2012-02-19 22:00:00,TRADE
2012-02-19 12:00:00+00:00,2012-02-19 12:30:00+00:00,2012-02-19 22:00:00+10:00,2012-02-19 22:30:00+10:00,NSW1,25.71,7827.49,2012-02-19 22:30:00,TRADE
2012-02-19 12:30:00+00:00,2012-02-19 13:00:00+00:00,2012-02-19 22:30:00+10:00,2012-02-19 23:00:00+10:00,NSW1,24.82,7561.31,2012-02-19 23:00:00,TRADE
2012-02-19 13:00:00+00:00,2012-02-19 13:30:00+00:00,2012-02-19 23:00:00+10:00,2012-02-19 23:30:00+10:00,NSW1,25.74,7343.44,2012-02-19 23:30:00,TRADE
2012-02-19 13:30:00+00:00,2012-02-19 14:00:00+00:00,2012-02-19 23:30:00+10:00,2012-02-20 00:00:00+10:00,NSW1,27.14,7248.86,2012-02-20 00:00:00,TRADE
2012-02-19 14:00:00+00:00,2012-02-19 14:30:00+00:00,2012-02-20 00:00:00+10:00,2012-02-20 00:30:00+10:00,NSW1,26.41,7059.65,2012-02-20 00:30:00,TRADE
2012-02-19 14:30:00+00:00,2012-02-19 15:00:00+00:00,2012-02-20 00:30:00+10:00,2012-02-20 01:00:00+10:00,NSW1,25.42,6849.28,2012-02-20 01:00:00,TRADE
2012-02-19 15:00:00+00:00,2012-02-19 15:30:00+00:00,2012-02-20 01:00:00+10:00,2012-02-20 01:30:00+10:00,NSW1,24.77,6615.76,2012-02-20 01:30:00,TRADE
2012-02-19 15:30:00+00:00,2012-02-19 16:00:00+00:00,2012-02-20 01:30:00+10:00,2012-02-20 02:00:00+10:00,NSW1,23.28,6488.38,2012-02-20 02:00:00,TRADE
2012-02-19 16:00:00+00:00,2012-02-19 16:30:00+00:00,2012-02-20 02:00:00+10:00,2012-02-20 02:30:00+10:00,NSW1,19.6,6381.64,2012-02-20 02:30:00,TRADE
2012-02-19 16:30:00+00:00,2012-02-19 17:00:00+00:00,2012-02-20 02:30:00+10:00,2012-02-20 03:00:00+10:00,NSW1,17.97,6333.67,2012-02-20 03:00:00,TRADE
2012-02-19 17:00:00+00:00,2012-02-19 17:30:00+00:00,2012-02-20 03:00:00+10:00,2012-02-20 03:30:00+10:00,NSW1,18.18,6395.61,2012-02-20 03:30:00,TRADE
2012-02-19 17:30:00+00:00,2012-02-19 18:00:00+00:00,2012-02-20 03:30:00+10:00,2012-02-20 04:00:00+10:00,NSW1,19.14,6469.95,2012-02-20 04:00:00,TRADE
2012-02-19 18:00:00+00:00,2012-02-19 18:30:00+00:00,2012-02-20 04:00:00+10:00,2012-02-20 04:30:00+10:00,NSW1,21.89,6722.2,2012-02-20 04:30:00,TRADE
2012-02-19 18:30:00+00:00,2012-02-19 19:00:00+00:00,2012-02-20 04:30:00+10:00,2012-02-20 05:00:00+10:00,NSW1,25.32,6999.42,2012-02-20 05:00:00,TRADE
2012-02-19 19:00:00+00:00,2012-02-19 19:30:00+00:00,2012-02-20 05:00:00+10:00,2012-02-20 05:30:00+10:00,NSW1,32.09,7569.9,2012-02-20 05:30:00,TRADE
2012-02-19 19:30:00+00:00,2012-02-19 20:00:00+00:00,2012-02-20 05:30:00+10:00,2012-02-20 06:00:00+10:00,NSW1,31.02,8163.41,2012-02-20 06:00:00,TRADE
2012-02-19 20:00:00+00:00,2012-02-19 20:30:00+00:00,2012-02-20 06:00:00+10:00,2012-02-20 06:30:00+10:00,NSW1,27.43,8599.99,2012-02-20 06:30:00,TRADE
2012-02-19 20:30:00+00:00,2012-02-19 21:00:00+00:00,2012-02-20 06:30:00+10:00,2012-02-20 07:00:00+10:00,NSW1,29.23,9050.38,2012-02-20 07:00:00,TRADE
2012-02-19 21:00:00+00:00,2012-02-19 21:30:00+00:00,2012-02-20 07:00:00+10:00,2012-02-20 07:30:00+10:00,NSW1,26.37,9299.84,2012-02-20 07:30:00,TRADE
2012-02-19 21:30:00+00:00,2012-02-19 22:00:00+00:00,2012-02-20 07:30:00+10:00,2012-02-20 08:00:00+10:00,NSW1,28.71,9491.02,2012-02-20 08:00:00,TRADE
2012-02-19 22:00:00+00:00,2012-02-19 22:30:00+00:00,2012-02-20 08:00:00+10:00,2012-02-20 08:30:00+10:00,NSW1,31.56,9764.05,2012-02-20 08:30:00,TRADE
2012-02-19 22:30:00+00:00,2012-02-19 23:00:00+00:00,2012-02-20 08:30:00+10:00,2012-02-20 09:00:00+10:00,NSW1,34.77,9904.46,2012-02-20 09:00:00,TRADE
2012-02-19 23:00:00+00:00,2012-02-19 23:30:00+00:00,2012-02-20 09:00:00+10:00,2012-02-20 09:30:00+10:00,NSW1,33.64,9992.75,2012-02-20 09:30:00,TRADE
2012-02-19 23:30:00+00:00,2012-02-20 00:00:00+00:00,2012-02-20 09:30:00+10:00,2012-02-20 10:00:00+10:00,NSW1,32.76,10111.18,2012-02-20 10:00:00,TRADE
2012-02-20 00:00:00+00:00,2012-02-20 00:30:00+00:00,2012-02-20 10:00:00+10:00,2012-02-20 10:30:00+10:00,NSW1,35.14,10141.39,2012-02-20 10:30:00,TRADE
2012-02-20 00:30:00+00:00,2012-02-20 01:00:00+00:00,2012-02-20 10:30:00+10:00,2012-02-20 11:00:00+10:00,NSW1,34.9,10206.87,2012-02-20 11:00:00,TRADE
2012-02-20 01:00:00+00:00,2012-02-20 01:30:00+00:00,2012-02-20 11:00:00+10:00,2012-02-20 11:30:00+10:00,NSW1,32.71,10197.81,2012-02-20 11:30:00,TRADE
2012-02-20 01:30:00+00:00,2012-02-20 02:00:00+00:00,2012-02-20 11:30:00+10:00,2012-02-20 12:00:00+10:00,NSW1,31.93,10210.79,2012-02-20 12:00:00,TRADE
2012-02-20 02:00:00+00:00,2012-02-20 02:30:00+00:00,2012-02-20 12:00:00+10:00,2012-02-20 12:30:00+10:00,NSW1,34.25,10245.83,2012-02-20 12:30:00,TRADE
2012-02-20 02:30:00+00:00,2012-02-20 03:00:00+00:00,2012-02-20 12:30:00+10:00,2012-02-20 13:00:00+10:00,NSW1,38.62,10353.41,2012-02-20 13:00:00,TRADE
2012-02-20 03:00:00+00:00,2012-02-20 03:30:00+00:00,2012-02-20 13:00:00+10:00,2012-02-20 13:30:00+10:00,NSW1,42.23,10399.3,2012-02-20 13:30:00,TRADE
2012-02-20 03:30:00+00:00,2012-02-20 04:00:00+00:00,2012-02-20 13:30:00+10:00,2012-02-20 14:00:00+10:00,NSW1,42.14,10370.52,2012-02-20 14:00:00,TRADE
2012-02-20 04:00:00+00:00,2012-02-20 04:30:00+00:00,2012-02-20 14:00:00+10:00,2012-02-20 14:30:00+10:00,NSW1,46.53,10345.69,2012-02-20 14:30:00,TRADE
2012-02-20 04:30:00+00:00,2012-02-20 05:00:00+00:00,2012-02-20 14:30:00+10:00,2012-02-20 15:00:00+10:00,NSW1,44.02,10330.76,2012-02-20 15:00:00,TRADE
2012-02-20 05:00:00+00:00,2012-02-20 05:30:00+00:00,2012-02-20 15:00:00+10:00,2012-02-20 15:30:00+10:00,NSW1,44.05,10248.44,2012-02-20 15:30:00,TRADE
2012-02-20 05:30:00+00:00,2012-02-20 06:00:00+00:00,2012-02-20 15:30:00+10:00,2012-02-20 16:00:00+10:00,NSW1,42.72,10190.97,2012-02-20 16:00:00,TRADE
2012-02-20 06:00:00+00:00,2012-02-20 06:30:00+00:00,2012-02-20 16:00:00+10:00,2012-02-20 16:30:00+10:00,NSW1,43.42,10117.15,2012-02-20 16:30:00,TRADE
2012-02-20 06:30:00+00:00,2012-02-20 07:00:00+00:00,2012-02-20 16:30:00+10:00,2012-02-20 17:00:00+10:00,NSW1,34.85,9998.12,2012-02-20 17:00:00,TRADE
2012-02-20 07:00:00+00:00,2012-02-20 07:30:00+00:00,2012-02-20 17:00:00+10:00,2012-02-20 17:30:00+10:00,NSW1,35.79,9736.86,2012-02-20 17:30:00,TRADE
2012-02-20 07:30:00+00:00,2012-02-20 08:00:00+00:00,2012-02-20 17:30:00+10:00,2012-02-20 18:00:00+10:00,NSW1,32.54,9603.73,2012-02-20 18:00:00,TRADE
2012-02-20 08:00:00+00:00,2012-02-20 08:30:00+00:00,2012-02-20 18:00:00+10:00,2012-02-20 18:30:00+10:00,NSW1,26.8,9385.02,2012-02-20 18:30:00,TRADE
2012-02-20 08:30:00+00:00,2012-02-20 09:00:00+00:00,2012-02-20 18:30:00+10:00,2012-02-20 19:00:00+10:00,NSW1,28.45,9276.59,2012-02-20 19:00:00,TRADE
2012-02-20 09:00:00+00:00,2012-02-20 09:30:00+00:00,2012-02-20 19:00:00+10:00,2012-02-20 19:30:00+10:00,NSW1,30.33,9221.65,2012-02-20 19:30:00,TRADE
2012-02-20 09:30:00+00:00,2012-02-20 10:00:00+00:00,2012-02-20 19:30:00+10:00,2012-02-20 20:00:00+10:00,NSW1,33.83,9074.77,2012-02-20 20:00:00,TRADE
2012-02-20 10:00:00+00:00,2012-02-20 10:30:00+00:00,2012-02-20 20:00:00+10:00,2012-02-20 20:30:00+10:00,NSW1,31.24,8827.65,2012-02-20 20:30:00,TRADE
2012-02-20 10:30:00+00:00,2012-02-20 11:00:00+00:00,2012-02-20 20:30:00+10:00,2012-02-20 21:00:00+10:00,NSW1,29.88,8490.04,2012-02-20 21:00:00,TRADE
2012-02-20 11:00:00+00:00,2012-02-20 11:30:00+00:00,2012-02-20 21:00:00+10:00,2012-02-20 21:30:00+10:00,NSW1,31.59,8406.11,2012-02-20 21:30:00,TRADE
2012-02-20 11:30:00+00:00,2012-02-20 12:00:00+00:00,2012-02-20 21:30:00+10:00,2012-02-20 22:00:00+10:00,NSW1,29.43,8157.1,2012-02-20 22:00:00,TRADE
2012-02-20 12:00:00+00:00,2012-02-20 12:30:00+00:00,2012-02-20 22:00:00+10:00,2012-02-20 22:30:00+10:00,NSW1,33.74,8085.6,2012-02-20 22:30:00,TRADE
2012-02-20 12:30:00+00:00,2012-02-20 13:00:00+00:00,2012-02-20 22:30:00+10:00,2012-02-20 23:00:00+10:00,NSW1,29.56,7917.42,2012-02-20 23:00:00,TRADE
2012-02-20 13:00:00+00:00,2012-02-20 13:30:00+00:00,2012-02-20 23:00:00+10:00,2012-02-20 23:30:00+10:00,NSW1,30.94,7728.18,2012-02-20 23:30:00,TRADE
2012-02-20 13:30:00+00:00,2012-02-20 14:00:00+00:00,2012-02-20 23:30:00+10:00,2012-02-21 00:00:00+10:00,NSW1,30.98,7568.13,2012-02-21 00:00:00,TRADE
2012-02-20 14:00:00+00:00,2012-02-20 14:30:00+00:00,2012-02-21 00:00:00+10:00,2012-02-21 00:30:00+10:00,NSW1,26.02,7348.02,2012-02-21 00:30:00,TRADE
2012-02-20 14:30:00+00:00,2012-02-20 15:00:00+00:00,2012-02-21 00:30:00+10:00,2012-02-21 01:00:00+10:00,NSW1,24.42,7118.49,2012-02-21 01:00:00,TRADE
2012-02-20 15:00:00+00:00,2012-02-20 15:30:00+00:00,2012-02-21 01:00:00+10:00,2012-02-21 01:30:00+10:00,NSW1,24.76,6849.19,2012-02-21 01:30:00,TRADE
2012-02-20 15:30:00+00:00,2012-02-20 16:00:00+00:00,2012-02-21 01:30:00+10:00,2012-02-21 02:00:00+10:00,NSW1,24.63,6624.28,2012-02-21 02:00:00,TRADE
2012-02-20 16:00:00+00:00,2012-02-20 16:30:00+00:00,2012-02-21 02:00:00+10:00,2012-02-21 02:30:00+10:00,NSW1,21.67,6436.69,2012-02-21 02:30:00,TRADE
2012-02-20 16:30:00+00:00,2012-02-20 17:00:00+00:00,2012-02-21 02:30:00+10:00,2012-02-21 03:00:00+10:00,NSW1,17.58,6337.12,2012-02-21 03:00:00,TRADE
2012-02-20 17:00:00+00:00,2012-02-20 17:30:00+00:00,2012-02-21 03:00:00+10:00,2012-02-21 03:30:00+10:00,NSW1,20.5,6312.33,2012-02-21 03:30:00,TRADE
2012-02-20 17:30:00+00:00,2012-02-20 18:00:00+00:00,2012-02-21 03:30:00+10:00,2012-02-21 04:00:00+10:00,NSW1,16.4,6375.69,2012-02-21 04:00:00,TRADE
2012-02-20 18:00:00+00:00,2012-02-20 18:30:00+00:00,2012-02-21 04:00:00+10:00,2012-02-21 04:30:00+10:00,NSW1,20.37,6582.17,2012-02-21 04:30:00,TRADE
2012-02-20 18:30:00+00:00,2012-02-20 19:00:00+00:00,2012-02-21 04:30:00+10:00,2012-02-21 05:00:00+10:00,NSW1,26.92,6876.41,2012-02-21 05:00:00,TRADE
2012-02-20 19:00:00+00:00,2012-02-20 19:30:00+00:00,2012-02-21 05:00:00+10:00,2012-02-21 05:30:00+10:00,NSW1,31.82,7500.21,2012-02-21 05:30:00,TRADE
2012-02-20 19:30:00+00:00,2012-02-20 20:00:00+00:00,2012-02-21 05:30:00+10:00,2012-02-21 06:00:00+10:00,NSW1,30.11,8079.39,2012-02-21 06:00:00,TRADE
2012-02-20 20:00:00+00:00,2012-02-20 20:30:00+00:00,2012-02-21 06:00:00+10:00,2012-02-21 06:30:00+10:00,NSW1,30.83,8537.44,2012-02-21 06:30:00,TRADE
2012-02-20 20:30:00+00:00,2012-02-20 21:00:00+00:00,2012-02-21 06:30:00+10:00,2012-02-21 07:00:00+10:00,NSW1,36.14,8986.84,2012-02-21 07:00:00,TRADE
2012-02-20 21:00:00+00:00,2012-02-20 21:30:00+00:00,2012-02-21 07:00:00+10:00,2012-02-21 07:30:00+10:00,NSW1,26.95,9124.99,2012-02-21 07:30:00,TRADE
2012-02-20 21:30:00+00:00,2012-02-20 22:00:00+00:00,2012-02-21 07:30:00+10:00,2012-02-21 08:00:00+10:00,NSW1,27.2,9215.76,2012-02-21 08:00:00,TRADE
2012-02-20 22:00:00+00:00,2012-02-20 22:30:00+00:00,2012-02-21 08:00:00+10:00,2012-02-21 08:30:00+10:00,NSW1,26.94,9385.91,2012-02-21 08:30:00,TRADE
2012-02-20 22:30:00+00:00,2012-02-20 23:00:00+00:00,2012-02-21 08:30:00+10:00,2012-02-21 09:00:00+10:00,NSW1,31.34,9527.81,2012-02-21 09:00:00,TRADE
2012-02-20 23:00:00+00:00,2012-02-20 23:30:00+00:00,2012-02-21 09:00:00+10:00,2012-02-21 09:30:00+10:00,NSW1,31.35,9603.55,2012-02-21 09:30:00,TRADE
2012-02-20 23:30:00+00:00,2012-02-21 00:00:00+00:00,2012-02-21 09:30:00+10:00,2012-02-21 10:00:00+10:00,NSW1,32.79,9617.21,2012-02-21 10:00:00,TRADE
2012-02-21 00:00:00+00:00,2012-02-21 00:30:00+00:00,2012-02-21 10:00:00+10:00,2012-02-21 10:30:00+10:00,NSW1,30.95,9599.11,2012-02-21 10:30:00,TRADE
2012-02-21 00:30:00+00:00,2012-02-21 01:00:00+00:00,2012-02-21 10:30:00+10:00,2012-02-21 11:00:00+10:00,NSW1,31.79,9673.91,2012-02-21 11:00:00,TRADE
2012-02-21 01:00:00+00:00,2012-02-21 01:30:00+00:00,2012-02-21 11:00:00+10:00,2012-02-21 11:30:00+10:00,NSW1,28.95,9647.64,2012-02-21 11:30:00,TRADE
2012-02-21 01:30:00+00:00,2012-02-21 02:00:00+00:00,2012-02-21 11:30:00+10:00,2012-02-21 12:00:00+10:00,NSW1,25.28,9571.34,2012-02-21 12:00:00,TRADE
2012-02-21 02:00:00+00:00,2012-02-21 02:30:00+00:00,2012-02-21 12:00:00+10:00,2012-02-21 12:30:00+10:00,NSW1,31.06,9593.02,2012-02-21 12:30:00,TRADE
2012-02-21 02:30:00+00:00,2012-02-21 03:00:00+00:00,2012-02-21 12:30:00+10:00,2012-02-21 13:00:00+10:00,NSW1,29.26,9661.22,2012-02-21 13:00:00,TRADE
2012-02-21 03:00:00+00:00,2012-02-21 03:30:00+00:00,2012-02-21 13:00:00+10:00,2012-02-21 13:30:00+10:00,NSW1,33.1,9665.23,2012-02-21 13:30:00,TRADE
2012-02-21 03:30:00+00:00,2012-02-21 04:00:00+00:00,2012-02-21 13:30:00+10:00,2012-02-21 14:00:00+10:00,NSW1,27.83,9674.18,2012-02-21 14:00:00,TRADE
2012-02-21 04:00:00+00:00,2012-02-21 04:30:00+00:00,2012-02-21 14:00:00+10:00,2012-02-21 14:30:00+10:00,NSW1,26.9,9627.19,2012-02-21 14:30:00,TRADE
2012-02-21 04:30:00+00:00,2012-02-21 05:00:00+00:00,2012-02-21 14:30:00+10:00,2012-02-21 15:00:00+10:00,NSW1,26.64,9661.64,2012-02-21 15:00:00,TRADE
2012-02-21 05:00:00+00:00,2012-02-21 05:30:00+00:00,2012-02-21 15:00:00+10:00,2012-02-21 15:30:00+10:00,NSW1,26.75,9623.12,2012-02-21 15:30:00,TRADE
2012-02-21 05:30:00+00:00,2012-02-21 06:00:00+00:00,2012-02-21 15:30:00+10:00,2012-02-21 16:00:00+10:00,NSW1,28.58,9556.4,2012-02-21 16:00:00,TRADE
2012-02-21 06:00:00+00:00,2012-02-21 06:30:00+00:00,2012-02-21 16:00:00+10:00,2012-02-21 16:30:00+10:00,NSW1,27.33,9518.23,2012-02-21 16:30:00,TRADE
2012-02-21 06:30:00+00:00,2012-02-21 07:00:00+00:00,2012-02-21 16:30:00+10:00,2012-02-21 17:00:00+10:00,NSW1,26.75,9404.08,2012-02-21 17:00:00,TRADE
2012-02-21 07:00:00+00:00,2012-02-21 07:30:00+00:00,2012-02-21 17:00:00+10:00,2012-02-21 17:30:00+10:00,NSW1,26.78,9125.6,2012-02-21 17:30:00,TRADE
2012-02-21 07:30:00+00:00,2012-02-21 08:00:00+00:00,2012-02-21 17:30:00+10:00,2012-02-21 18:00:00+10:00,NSW1,26.91,9020.99,2012-02-21 18:00:00,TRADE
2012-02-21 08:00:00+00:00,2012-02-21 08:30:00+00:00,2012-02-21 18:00:00+10:00,2012-02-21 18:30:00+10:00,NSW1,27.69,8806.97,2012-02-21 18:30:00,TRADE
2012-02-21 08:30:00+00:00,2012-02-21 09:00:00+00:00,2012-02-21 18:30:00+10:00,2012-02-21 19:00:00+10:00,NSW1,31.54,8808.67,2012-02-21 19:00:00,TRADE
2012-02-21 09:00:00+00:00,2012-02-21 09:30:00+00:00,2012-02-21 19:00:00+10:00,2012-02-21 19:30:00+10:00,NSW1,29.29,8955.93,2012-02-21 19:30:00,TRADE
2012-02-21 09:30:00+00:00,2012-02-21 10:00:00+00:00,2012-02-21 19:30:00+10:00,2012-02-21 20:00:00+10:00,NSW1,31.71,8830.36,2012-02-21 20:00:00,TRADE
2012-02-21 10:00:00+00:00,2012-02-21 10:30:00+00:00,2012-02-21 20:00:00+10:00,2012-02-21 20:30:00+10:00,NSW1,28.14,8606.77,2012-02-21 20:30:00,TRADE
2012-02-21 10:30:00+00:00,2012-02-21 11:00:00+00:00,2012-02-21 20:30:00+10:00,2012-02-21 21:00:00+10:00,NSW1,25.58,8309.44,2012-02-21 21:00:00,TRADE
2012-02-21 11:00:00+00:00,2012-02-21 11:30:00+00:00,2012-02-21 21:00:00+10:00,2012-02-21 21:30:00+10:00,NSW1,29.54,8298.09,2012-02-21 21:30:00,TRADE
2012-02-21 11:30:00+00:00,2012-02-21 12:00:00+00:00,2012-02-21 21:30:00+10:00,2012-02-21 22:00:00+10:00,NSW1,25.44,8037.89,2012-02-21 22:00:00,TRADE
2012-02-21 12:00:00+00:00,2012-02-21 12:30:00+00:00,2012-02-21 22:00:00+10:00,2012-02-21 22:30:00+10:00,NSW1,34.92,7973.03,2012-02-21 22:30:00,TRADE
2012-02-21 12:30:00+00:00,2012-02-21 13:00:00+00:00,2012-02-21 22:30:00+10:00,2012-02-21 23:00:00+10:00,NSW1,27.99,7792.61,2012-02-21 23:00:00,TRADE
2012-02-21 13:00:00+00:00,2012-02-21 13:30:00+00:00,2012-02-21 23:00:00+10:00,2012-02-21 23:30:00+10:00,NSW1,27.24,7614.02,2012-02-21 23:30:00,TRADE
2012-02-21 13:30:00+00:00,2012-02-21 14:00:00+00:00,2012-02-21 23:30:00+10:00,2012-02-22 00:00:00+10:00,NSW1,26.42,7461.95,2012-02-22 00:00:00,TRADE
2012-02-21 14:00:00+00:00,2012-02-21 14:30:00+00:00,2012-02-22 00:00:00+10:00,2012-02-22 00:30:00+10:00,NSW1,25.52,7240.12,2012-02-22 00:30:00,TRADE
2012-02-21 14:30:00+00:00,2012-02-21 15:00:00+00:00,2012-02-22 00:30:00+10:00,2012-02-22 01:00:00+10:00,NSW1,22.68,7038.23,2012-02-22 01:00:00,TRADE
2012-02-21 15:00:00+00:00,2012-02-21 15:30:00+00:00,2012-02-22 01:00:00+10:00,2012-02-22 01:30:00+10:00,NSW1,21.06,6739.0,2012-02-22 01:30:00,TRADE
2012-02-21 15:30:00+00:00,2012-02-21 16:00:00+00:00,2012-02-22 01:30:00+10:00,2012-02-22 02:00:00+10:00,NSW1,18.1,6466.14,2012-02-22 02:00:00,TRADE
2012-02-21 16:00:00+00:00,2012-02-21 16:30:00+00:00,2012-02-22 02:00:00+10:00,2012-02-22 02:30:00+10:00,NSW1,15.67,6295.51,2012-02-22 02:30:00,TRADE
2012-02-21 16:30:00+00:00,2012-02-21 17:00:00+00:00,2012-02-22 02:30:00+10:00,2012-02-22 03:00:00+10:00,NSW1,18.12,6226.67,2012-02-22 03:00:00,TRADE
2012-02-21 17:00:00+00:00,2012-02-21 17:30:00+00:00,2012-02-22 03:00:00+10:00,2012-02-22 03:30:00+10:00,NSW1,16.43,6255.72,2012-02-22 03:30:00,TRADE
2012-02-21 17:30:00+00:00,2012-02-21 18:00:00+00:00,2012-02-22 03:30:00+10:00,2012-02-22 04:00:00+10:00,NSW1,18.24,6368.65,2012-02-22 04:00:00,TRADE
2012-02-21 18:00:00+00:00,2012-02-21 18:30:00+00:00,2012-02-22 04:00:00+10:00,2012-02-22 04:30:00+10:00,NSW1,18.18,6578.25,2012-02-22 04:30:00,TRADE
2012-02-21 18:30:00+00:00,2012-02-21 19:00:00+00:00,2012-02-22 04:30:00+10:00,2012-02-22 05:00:00+10:00,NSW1,25.22,6848.27,2012-02-22 05:00:00,TRADE
2012-02-21 19:00:00+00:00,2012-02-21 19:30:00+00:00,2012-02-22 05:00:00+10:00,2012-02-22 05:30:00+10:00,NSW1,44.73,7445.96,2012-02-22 05:30:00,TRADE
2012-02-21 19:30:00+00:00,2012-02-21 20:00:00+00:00,2012-02-22 05:30:00+10:00,2012-02-22 06:00:00+10:00,NSW1,32.22,7961.71,2012-02-22 06:00:00,TRADE
2012-02-21 20:00:00+00:00,2012-02-21 20:30:00+00:00,2012-02-22 06:00:00+10:00,2012-02-22 06:30:00+10:00,NSW1,28.85,8328.95,2012-02-22 06:30:00,TRADE
2012-02-21 20:30:00+00:00,2012-02-21 21:00:00+00:00,2012-02-22 06:30:00+10:00,2012-02-22 07:00:00+10:00,NSW1,36.67,8669.47,2012-02-22 07:00:00,TRADE
2012-02-21 21:00:00+00:00,2012-02-21 21:30:00+00:00,2012-02-22 07:00:00+10:00,2012-02-22 07:30:00+10:00,NSW1,27.54,8793.31,2012-02-22 07:30:00,TRADE
2012-02-21 21:30:00+00:00,2012-02-21 22:00:00+00:00,2012-02-22 07:30:00+10:00,2012-02-22 08:00:00+10:00,NSW1,29.57,8920.38,2012-02-22 08:00:00,TRADE
2012-02-21 22:00:00+00:00,2012-02-21 22:30:00+00:00,2012-02-22 08:00:00+10:00,2012-02-22 08:30:00+10:00,NSW1,32.87,9103.63,2012-02-22 08:30:00,TRADE
2012-02-21 22:30:00+00:00,2012-02-21 23:00:00+00:00,2012-02-22 08:30:00+10:00,2012-02-22 09:00:00+10:00,NSW1,31.9,9218.92,2012-02-22 09:00:00,TRADE
2012-02-21 23:00:00+00:00,2012-02-21 23:30:00+00:00,2012-02-22 09:00:00+10:00,2012-02-22 09:30:00+10:00,NSW1,32.29,9302.83,2012-02-22 09:30:00,TRADE
2012-02-21 23:30:00+00:00,2012-02-22 00:00:00+00:00,2012-02-22 09:30:00+10:00,2012-02-22 10:00:00+10:00,NSW1,32.72,9358.93,2012-02-22 10:00:00,TRADE
2012-02-22 00:00:00+00:00,2012-02-22 00:30:00+00:00,2012-02-22 10:00:00+10:00,2012-02-22 10:30:00+10:00,NSW1,29.23,9427.69,2012-02-22 10:30:00,TRADE
2012-02-22 00:30:00+00:00,2012-02-22 01:00:00+00:00,2012-02-22 10:30:00+10:00,2012-02-22 11:00:00+10:00,NSW1,30.17,9480.53,2012-02-22 11:00:00,TRADE
2012-02-22 01:00:00+00:00,2012-02-22 01:30:00+00:00,2012-02-22 11:00:00+10:00,2012-02-22 11:30:00+10:00,NSW1,29.14,9474.1,2012-02-22 11:30:00,TRADE
2012-02-22 01:30:00+00:00,2012-02-22 02:00:00+00:00,2012-02-22 11:30:00+10:00,2012-02-22 12:00:00+10:00,NSW1,30.53,9506.82,2012-02-22 12:00:00,TRADE
2012-02-22 02:00:00+00:00,2012-02-22 02:30:00+00:00,2012-02-22 12:00:00+10:00,2012-02-22 12:30:00+10:00,NSW1,29.71,9580.47,2012-02-22 12:30:00,TRADE
2012-02-22 02:30:00+00:00,2012-02-22 03:00:00+00:00,2012-02-22 12:30:00+10:00,2012-02-22 13:00:00+10:00,NSW1,31.84,9592.96,2012-02-22 13:00:00,TRADE
2012-02-22 03:00:00+00:00,2012-02-22 03:30:00+00:00,2012-02-22 13:00:00+10:00,2012-02-22 13:30:00+10:00,NSW1,31.2,9603.17,2012-02-22 13:30:00,TRADE
2012-02-22 03:30:00+00:00,2012-02-22 04:00:00+00:00,2012-02-22 13:30:00+10:00,2012-02-22 14:00:00+10:00,NSW1,35.23,9615.66,2012-02-22 14:00:00,TRADE
