round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
1,6,client_6,1.0,fc2,17,17,1.0,,,2.5299823288177696e-05,,5.11604048369918e-06,,0.0,0.0001679121342021972,,,,,0.9999999976749431
1,7,client_7,1.0,fc1,336,336,1.0,,,1.2647011929638095e-05,,6.969491153085983e-07,,0.0,0.0009151381091214716,,,,,0.9999999997646724
1,7,client_7,1.0,fc2,17,17,1.0,,,1.6687812493434167e-05,,1.1417399718993693e-06,,0.0,0.00012324452109169215,,,,,0.9999999964750602
1,8,client_8,1.0,fc1,336,336,1.0,,,9.039395864585032e-06,,7.736156533155736e-07,,0.0,0.00021576388098765165,,,,,0.9999999996707534
1,8,client_8,1.0,fc2,17,17,1.0,,,1.3502062098027904e-05,,4.699264081864385e-06,,0.0,0.00010594254126772285,,,,,0.9999999956433671
1,9,client_9,1.0,fc1,336,336,1.0,,,6.673278088412364e-06,,3.044476386548922e-07,,0.0,0.00022034799621906132,,,,,0.9999999995540138
1,9,client_9,1.0,fc2,17,17,1.0,,,1.110295576555633e-05,,8.638488111500919e-07,,0.0,0.00012556307774502784,,,,,0.9999999947019941
2,1,client_1,1.0,fc1,336,336,1.0,1.0,0.0,8.127586975389415e-06,,1.2564822071681192e-07,,0.0,0.0001508020213805139,,,,,0.9999999996338163
2,1,client_1,1.0,fc2,17,17,1.0,1.0,0.0,1.199119297932411e-05,,6.581448133147205e-07,,0.0,0.00014827768609393388,,,,,0.9999999950944387
2,2,client_2,1.0,fc1,336,336,1.0,1.0,0.0,3.60359384726602e-06,,3.4643895530095392e-09,,0.0,0.00018548499792814255,,,,,0.999999999174105
2,2,client_2,1.0,fc2,17,17,1.0,1.0,0.0,3.1557227569912946e-06,,1.4355198629800725e-07,,0.0,4.751513188239187e-05,,,,,0.9999999813597288
2,3,client_3,1.0,fc1,336,336,1.0,1.0,0.0,1.8940273879009304e-06,,2.4156575628708765e-09,,0.0,5.066513767815195e-05,,,,,0.9999999984286444
2,3,client_3,1.0,fc2,17,17,1.0,1.0,0.0,2.13552825744792e-06,,7.465816409535364e-09,,0.0,3.0103889002930373e-05,,,,,0.9999999724548113
2,4,client_4,1.0,fc1,336,336,1.0,1.0,0.0,3.1952314701691215e-06,,2.5721408336565332e-09,,0.0,0.0001588795566931367,,,,,0.9999999990685524
2,4,client_4,1.0,fc2,17,17,1.0,1.0,0.0,5.5175851071333134e-06,,5.205686903764217e-08,,0.0,5.1457103836582974e-05,,,,,0.9999999893388996
