client_id,model_name,component,smoothing_window,decomp_mode,step,MAE,RMSE,sMAPE,WAPE,NRMSE_mean_abs,R2
1,TCN,season,12,autoformer_same,step_6,2.5503910637456566,3.430787328485062,68.27861588737764,40.01624922903209,53.829869938473315,0.8253756054968184
1,GRU,trend,24,autoformer_same,step_1,0.3294395761923832,0.47970494924042095,2.9369354006619925,3.286613094162754,4.785716483992461,0.9920781670470447
1,GRU,trend,24,autoformer_same,step_2,0.41374258938850017,0.5710286592538149,4.257228931452997,4.125928803215844,5.6944182644478,0.9887941795928306
1,GRU,trend,24,autoformer_same,step_3,0.5200991032547072,0.7059670287800898,5.752254792840286,5.184337008356849,7.037063910234914,0.9829015729553533
1,GRU,trend,24,autoformer_same,step_4,0.6311961720256429,0.866987533161371,7.121131172631746,6.289022098434577,8.638365461725012,0.9742567701967254
1,GRU,trend,24,autoformer_same,step_5,0.744468408391664,1.0339383210077047,8.50341402078915,7.414379292269381,10.297294051810281,0.9634535764672223
1,GRU,trend,24,autoformer_same,step_6,0.8677173258181203,1.2145447744165088,9.872408736717594,8.6380934452826,12.090746489214228,0.949664850446226
1,GRU,season,24,autoformer_same,step_1,2.46375767879685,3.4388594294908814,48.69989737617298,26.73078350875994,37.31024270255426,0.9106326728106411
1,GRU,season,24,autoformer_same,step_2,2.939936775311173,4.067304114554164,56.0015829530097,31.899870079336928,44.132397622523435,0.874970872498471
1,GRU,season,24,autoformer_same,step_3,2.940135162390346,4.000071545070197,56.33637237895401,31.90074379414691,43.401148800351066,0.8790771993451947
1,GRU,season,24,autoformer_same,step_4,2.940834662760097,3.9609886724251075,57.575980511222916,31.916379340563868,42.98793295564416,0.8814041435870998
1,GRU,season,24,autoformer_same,step_5,3.0124681332695458,4.0431259809778926,58.87765413768077,32.69770356802252,43.8845871957437,0.8764276170921045
1,GRU,season,24,autoformer_same,step_6,3.15198928215435,4.198955801108277,60.26010606800505,34.21337793966267,45.57770770326586,0.866716717859128
1,DLinear,trend,24,autoformer_same,step_1,0.2903809580755861,0.39735676909201334,3.3706239578717376,2.896949632273151,3.964180154657029,0.9945645123501801
