count,mean,std,min,max,range,client,date
48,8.934291666666667,3.956432510607619,3.79,18.128,14.338000000000001,2,2012-05-21
48,9.245979166666666,4.444223104160809,3.815,20.338,16.523,2,2012-05-22
48,9.357979166666667,4.51845981803715,4.05,19.685,15.634999999999998,2,2012-05-23
48,10.427312500000001,4.19525732812686,3.963,19.32,15.357,2,2012-05-24
48,10.250666666666666,4.9180608284217815,4.314,20.947,16.633,2,2012-05-25
48,12.508875000000002,5.345073263932733,5.192,24.283,19.091,2,2012-05-26
48,10.917916666666665,5.083655318485225,4.891,22.669,17.778,2,2012-05-27
48,10.3615625,4.805394184934924,4.561,20.831,16.27,2,2012-05-28
48,10.302145833333332,4.451103324802445,4.602,21.129,16.527,2,2012-05-29
48,10.690645833333333,5.176803998400423,4.249,24.11,19.861,2,2012-05-30
48,10.376145833333334,4.463939606229835,4.463,18.905,14.442,2,2012-05-31
48,11.5974375,4.850501662610719,4.707,23.497,18.79,2,2012-06-01
48,11.633000000000001,4.610250553951787,4.91,22.24,17.33,2,2012-06-02
48,12.249020833333333,5.223231800941371,4.4190000000000005,21.908,17.489,2,2012-06-03
48,10.3615,4.041160408448111,4.811,19.383,14.572,2,2012-06-04
48,11.921083333333334,6.809162387433547,3.718,28.375,24.657,2,2012-06-05
48,11.752458333333331,5.5624577108919215,4.456,26.92,22.464000000000002,2,2012-06-06
48,11.677333333333332,6.53007257244653,3.974,28.061,24.087,2,2012-06-07
48,11.440937499999999,5.9608404426930175,5.532,24.276,18.744,2,2012-06-08
48,11.950291666666667,6.440423043321792,3.423,25.901,22.478,2,2012-06-09
48,15.101479166666666,6.700566657490367,4.935,26.92,21.985000000000003,2,2012-06-10
48,15.010416666666666,7.0197108106565365,4.69,27.865,23.174999999999997,2,2012-06-11
48,10.185,3.9083433939594387,4.043,17.328,13.285,2,2012-06-12
48,11.184041666666666,5.603760154625408,3.692,22.967,19.275,2,2012-06-13
48,10.217395833333333,5.006153743950276,3.623,21.006,17.383,2,2012-06-14
48,10.8449375,5.043890593099695,4.394,22.773,18.378999999999998,2,2012-06-15
48,12.001395833333333,5.8217396052616115,3.322,26.206,22.884,2,2012-06-16
48,10.727229166666667,5.329843102714819,4.56,27.901,23.341,2,2012-06-17
48,10.654208333333333,5.663610347511533,4.736,23.07,18.334,2,2012-06-18
48,10.8624375,6.199748470897316,3.941,29.122,25.181,2,2012-06-19
48,11.908833333333334,7.402777366474603,4.186,28.996,24.81,2,2012-06-20
48,12.115,5.663123497212546,5.307,27.061,21.753999999999998,2,2012-06-21
48,12.107395833333333,6.764900558277743,3.643,28.234,24.591,2,2012-06-22
48,12.855666666666666,6.358156652221177,4.537,28.093,23.556,2,2012-06-23
48,12.927979166666667,6.508665230649301,4.462,27.684,23.222,2,2012-06-24
48,11.990479166666667,5.93585771102325,4.867,24.846,19.979,2,2012-06-25
48,13.912604166666666,6.796299665101194,4.314,27.798,23.483999999999998,2,2012-06-26
48,13.640395833333335,6.069938282624946,5.726,28.133,22.407,2,2012-06-27
48,12.0085,6.041263274965495,3.685,23.371,19.686,2,2012-06-28
48,11.2395,4.4408535024010005,5.666,21.518,15.852,2,2012-06-29
48,10.213145833333334,4.120306903409033,3.746,20.622,16.876,2,2012-06-30
48,11.024208333333334,4.801492914812318,4.115,21.068,16.953000000000003,2,2012-07-01
48,12.686104166666667,6.678375529447464,4.41,28.31,23.9,2,2012-07-02
48,11.774895833333334,6.016843419401845,3.788,26.085,22.297,2,2012-07-03
48,12.505583333333334,5.971337655598041,4.479,24.346,19.867,2,2012-07-04
48,11.539291666666665,6.70549545334442,4.309,25.643,21.334,2,2012-07-05
48,12.741479166666666,5.831650866550908,3.898,23.881,19.983,2,2012-07-06
48,12.540270833333333,6.393798963089768,4.893,27.27,22.377,2,2012-07-07
48,11.902395833333332,5.504487850795633,5.293,25.458,20.165,2,2012-07-08
48,12.536770833333334,6.395521914854685,3.903,28.836,24.933,2,2012-07-09
48,11.592166666666666,5.061942518118671,5.204,22.749,17.544999999999998,2,2012-07-10
48,10.688729166666667,5.310714776348562,4.214,23.708,19.494,2,2012-07-11
48,11.278687499999998,5.316600870402025,4.268,24.311,20.043,2,2012-07-12
48,10.9570625,4.869035355579477,4.501,21.741,17.24,2,2012-07-13
48,11.139729166666667,4.753151244687666,4.416,21.357,16.941,2,2012-07-14
48,11.9170625,5.963895590386531,4.243,24.825,20.582,2,2012-07-15
48,11.495458333333334,6.355624538534565,3.974,25.26,21.286,2,2012-07-16
48,11.044166666666667,5.916317048505743,4.597,24.802,20.205,2,2012-07-17
48,10.9330625,4.861103737753613,5.108,21.815,16.707,2,2012-07-18
48,11.724958333333333,5.813825103892659,4.276,23.526,19.25,2,2012-07-19
48,11.0051875,5.782974367794121,4.138,24.842,20.704,2,2012-07-20
48,12.435520833333333,6.304531770926416,4.084,27.136,23.052,2,2012-07-21
48,13.124083333333333,5.46918352393113,5.322,23.23,17.908,2,2012-07-22
48,12.362645833333334,5.7772088986924475,4.78,25.705,20.924999999999997,2,2012-07-23
48,10.636208333333334,5.18623147713223,4.25,22.591,18.341,2,2012-07-24
48,9.583583333333333,4.860816369720403,3.644,21.14,17.496000000000002,2,2012-07-25
48,10.141416666666666,4.874036606753342,4.102,20.618,16.516,2,2012-07-26
48,11.121875000000001,5.73811007000841,4.442,25.864,21.422,2,2012-07-27
48,11.205520833333333,5.406805553876436,3.419,21.503,18.084,2,2012-07-28
48,11.763,5.545436291183452,3.79,26.047,22.257,2,2012-07-29
48,11.102145833333333,5.307825367061006,3.848,22.559,18.711000000000002,2,2012-07-30
48,11.691041666666665,6.50636875866707,4.242,27.0,22.758,2,2012-07-31
48,11.422375,6.2697758948208495,4.306,24.975,20.669,2,2012-08-01
48,11.073500000000001,5.9452401164758,4.153,25.778,21.625,2,2012-08-02
48,10.235375,4.975167058565802,3.707,21.623,17.916,2,2012-08-03
48,9.668770833333333,3.7552312405189516,4.478,18.038,13.56,2,2012-08-04
48,10.152770833333333,4.107862524578121,4.379,18.511,14.132,2,2012-08-05
48,9.589145833333333,3.8745804219767135,4.65,17.454,12.804,2,2012-08-06
48,10.272083333333333,5.352552152580981,4.405,23.018,18.613,2,2012-08-07
48,9.765770833333333,5.060236296053492,4.485,19.324,14.839000000000002,2,2012-08-08
48,9.570479166666667,5.1166860825774565,3.454,21.014,17.56,2,2012-08-09
48,12.870333333333333,7.506593332597212,3.733,30.5,26.767,2,2012-08-10
48,14.126583333333334,6.871544450983634,3.53,29.048,25.517999999999997,2,2012-08-11
48,13.631,6.725223270832961,3.274,23.759,20.485,2,2012-08-12
48,10.217416666666667,5.537875081512737,3.939,23.108,19.169,2,2012-08-13
48,10.632416666666666,5.414417969676392,4.4,21.427,17.027,2,2012-08-14
48,9.411958333333333,3.7900810464490706,4.115,17.651,13.536,2,2012-08-15
48,9.324041666666666,4.4962516017580745,4.029,19.657,15.628,2,2012-08-16
48,9.959895833333333,4.545206941147412,4.182,20.003,15.821,2,2012-08-17
48,11.203416666666667,4.696234815223397,4.996,21.616,16.619999999999997,2,2012-08-18
48,10.5490625,4.6503452509956125,5.255,20.561,15.306000000000001,2,2012-08-19
48,10.190145833333334,5.093048282518769,3.833,21.824,17.991,2,2012-08-20
48,9.464833333333333,4.1687445496896745,3.331,17.729,14.398,2,2012-08-21
48,8.7989375,3.2324421266889862,4.193,14.914,10.721,2,2012-08-22
48,8.366375,2.866973210251166,4.474,14.828,10.354,2,2012-08-23
48,8.494791666666666,2.7455499930222356,4.764,15.847,11.082999999999998,2,2012-08-24
48,9.29125,3.2671078335042263,3.683,15.71,12.027000000000001,2,2012-08-25
48,10.171041666666666,4.474365762535552,5.082,22.605,17.523,2,2012-08-26
48,9.430125,4.141705330883927,5.26,20.502,15.241999999999999,2,2012-08-27
48,9.4418125,3.9328205657509496,4.76,19.539,14.779000000000002,2,2012-08-28
48,8.761916666666666,3.27214425001524,4.89,18.014,13.123999999999999,2,2012-08-29
48,8.394625,3.276926353226158,4.438,14.804,10.366,2,2012-08-30
48,9.2785625,4.637191179859185,4.456,21.671,17.215,2,2012-08-31
48,10.310333333333334,4.880201937456545,4.107,21.585,17.478,2,2012-09-01
48,8.924312500000001,3.3966818737305653,4.46,16.118,11.657999999999998,2,2012-09-02
48,9.339458333333333,4.577971212639815,4.518,21.48,16.962,2,2012-09-03
48,8.829854166666667,3.5889399667120543,4.465,17.329,12.864,2,2012-09-04
48,7.72325,2.879745434228075,4.689,15.117,10.428,2,2012-09-05
48,7.990458333333334,2.3368110927786474,4.677,12.464,7.787000000000001,2,2012-09-06
48,7.949375,3.488325011849939,4.16,16.997,12.837,2,2012-09-07
48,8.919354166666666,2.734473145330827,4.761,14.944,10.183,2,2012-09-08
48,9.294,3.6486340317812562,4.554,19.495,14.941,2,2012-09-09
48,8.361833333333333,2.8717844651338993,4.387,14.524,10.137,2,2012-09-10
48,8.060979166666668,2.884626009090727,4.436,15.63,11.194,2,2012-09-11
48,8.434104166666666,3.1736816142956803,4.2780000000000005,16.563,12.284999999999998,2,2012-09-12
48,8.531416666666667,3.28210742387326,4.402,17.535,13.133,2,2012-09-13
48,8.364062500000001,2.823213601299737,4.664,14.808,10.144,2,2012-09-14
48,8.931354166666667,3.1987878122254125,4.386,16.28,11.894000000000002,2,2012-09-15
48,8.5878125,3.379448574283,4.571,18.468,13.897,2,2012-09-16
48,9.153479166666667,3.581309649844227,4.7700000000000005,19.966,15.196000000000002,2,2012-09-17
48,8.7485,3.715316377811456,4.48,17.148,12.668,2,2012-09-18
48,8.111645833333332,3.2588922441730417,4.443,16.165,11.722,2,2012-09-19
48,8.035895833333333,2.984629135089454,4.343,14.96,10.617,2,2012-09-20
48,8.387583333333334,3.0812003935557706,4.7,16.382,11.682000000000002,2,2012-09-21
48,8.163791666666667,2.8748504786897513,4.343,15.743,11.4,2,2012-09-22
48,7.655958333333333,2.221209120203174,4.495,12.2,7.704999999999999,2,2012-09-23
48,7.980979166666667,3.149896752712417,4.423,15.445,11.022,2,2012-09-24
48,7.9840625,3.2230169519576504,4.586,16.536,11.950000000000001,2,2012-09-25
48,7.402395833333333,2.6825383560112663,4.079,13.956,9.876999999999999,2,2012-09-26
48,7.605104166666667,2.8877146764783084,4.041,14.883,10.841999999999999,2,2012-09-27
48,8.138520833333333,2.795824279852376,4.281,13.266,8.985,2,2012-09-28
48,8.550166666666668,2.574642898876966,5.082,16.444,11.361999999999998,2,2012-09-29
48,8.311604166666667,2.6179337697812364,4.326,13.614,9.288,2,2012-09-30
48,8.301416666666666,2.789710179664694,4.347,13.865,9.518,2,2012-10-01
48,8.152312499999999,3.348520595257211,3.986,15.46,11.474,2,2012-10-02
48,8.104416666666667,2.9649315720519347,4.269,14.804,10.535,2,2012-10-03
48,8.152041666666667,2.4977191975312825,4.233,12.896,8.663,2,2012-10-04
48,8.7231875,2.9573689187422243,4.691,15.616,10.925,2,2012-10-05
48,9.132041666666668,2.9927754140726983,4.761,15.306,10.544999999999998,2,2012-10-06
48,7.9038125,2.799431239014112,0.0,11.452,11.452,2,2012-10-07
48,8.471708333333334,2.9075855887099453,4.386,15.094,10.707999999999998,2,2012-10-08
48,7.9670625,2.8728775581454467,4.328,14.479,10.151,2,2012-10-09
48,7.511187500000001,2.8252454659408173,4.01,15.107,11.097,2,2012-10-10
48,8.289645833333333,2.8811684131769617,4.221,14.049,9.828,2,2012-10-11
48,9.910979166666666,4.409791892081942,4.332,20.724,16.392,2,2012-10-12
48,8.459895833333333,2.8015930896513623,4.058,14.546,10.488,2,2012-10-13
48,8.5056875,2.7013627542507486,3.898,14.115,10.217,2,2012-10-14
48,7.778291666666667,2.6189502197533456,4.11,14.297,10.187000000000001,2,2012-10-15
48,8.086916666666667,2.5297573244418867,4.249,13.656,9.407,2,2012-10-16
48,7.734208333333334,1.957136803167334,5.416,11.777,6.360999999999999,2,2012-10-17
48,7.641958333333334,2.1670651882538845,4.598,12.824,8.225999999999999,2,2012-10-18
48,7.4433333333333325,1.82521833533175,5.102,12.17,7.068,2,2012-10-19
48,8.417958333333333,2.9201123335892656,4.34,15.735,11.395,2,2012-10-20
48,8.089125000000001,2.171470201293673,4.437,11.807,7.37,2,2012-10-21
48,8.640291666666666,2.795670056007457,5.087,16.28,11.193000000000001,2,2012-10-22
48,7.88525,2.19011297192342,5.178,13.676,8.498000000000001,2,2012-10-23
48,7.547979166666667,2.398937215834166,4.853,15.22,10.367,2,2012-10-24
48,7.789854166666667,2.1496460271658515,4.492,13.097,8.605,2,2012-10-25
48,8.057125000000001,2.639092361907944,5.0200000000000005,15.645,10.625,2,2012-10-26
48,7.623166666666666,1.9299181366535725,4.503,11.575,7.071999999999999,2,2012-10-27
48,8.541437499999999,3.0901587228135794,3.728,15.678,11.950000000000001,2,2012-10-28
48,8.092583333333334,2.8055223417269515,4.149,14.558,10.408999999999999,2,2012-10-29
48,7.8948125000000005,2.461592890760051,4.392,14.266,9.873999999999999,2,2012-10-30
48,7.496416666666666,2.13532286495243,4.515,11.959,7.444,2,2012-10-31
48,8.391729166666666,2.6889897156824705,4.441,15.007,10.565999999999999,2,2012-11-01
48,7.746208333333333,2.297112164457646,4.7010000000000005,12.799,8.097999999999999,2,2012-11-02
48,8.984562500000001,3.1671513605591204,3.906,14.425,10.519,2,2012-11-03
48,8.983541666666666,2.6779122620678466,4.322,16.89,12.568000000000001,2,2012-11-04
48,7.9892916666666665,2.430629162559877,4.524,14.715,10.190999999999999,2,2012-11-05
48,8.173458333333334,2.7066986247152562,4.659,14.425,9.766000000000002,2,2012-11-06
48,7.991083333333333,2.299453707864094,4.788,13.652,8.863999999999999,2,2012-11-07
48,8.232145833333334,2.6655310036598028,4.654,14.198,9.544,2,2012-11-08
48,7.880645833333333,1.8316489082138507,5.354,12.943,7.5889999999999995,2,2012-11-09
48,8.178833333333333,2.469549268318509,4.689,15.009,10.32,2,2012-11-10
48,7.679708333333333,2.3410355224506705,4.112,12.623,8.511,2,2012-11-11
48,7.733562500000001,2.6875603815582028,4.242,13.737,9.495000000000001,2,2012-11-12
48,7.436395833333333,2.3883738413279683,4.328,12.51,8.181999999999999,2,2012-11-13
48,7.9748125,2.7806323454731467,4.376,14.174,9.797999999999998,2,2012-11-14
48,7.507833333333333,2.302315608929533,4.616,12.0,7.384,2,2012-11-15
48,8.952291666666666,2.8148790530559813,4.595,14.35,9.754999999999999,2,2012-11-16
48,8.6481875,2.597208007107026,4.71,15.127,10.417000000000002,2,2012-11-17
48,8.844770833333333,2.7393494587225535,4.246,14.163,9.917,2,2012-11-18
48,7.932791666666667,2.4595509532928905,4.553,14.077,9.524000000000001,2,2012-11-19
48,8.312604166666667,2.700776734134431,4.472,14.007,9.535,2,2012-11-20
48,7.910270833333333,2.465642462904118,4.647,13.286,8.639,2,2012-11-21
48,7.862145833333333,2.1699643000258146,4.944,14.043,9.099,2,2012-11-22
48,7.4693958333333335,1.9065841767309921,4.555,12.525,7.970000000000001,2,2012-11-23
48,8.819520833333334,2.835169003102368,4.404,13.979,9.575,2,2012-11-24
48,9.170416666666666,3.180905557089138,4.4190000000000005,16.619,12.2,2,2012-11-25
48,8.875395833333334,3.1358645062700643,4.71,17.559,12.849,2,2012-11-26
48,9.3285,3.4096694729685475,4.933,18.308,13.375,2,2012-11-27
48,8.285874999999999,2.4690467505462466,4.88,14.271,9.391000000000002,2,2012-11-28
48,8.0299375,2.394655169119212,4.86,13.74,8.879999999999999,2,2012-11-29
48,10.061770833333332,4.18768764325004,5.123,17.309,12.186,2,2012-11-30
48,10.72725,2.895710543751135,6.254,17.279,11.025,2,2012-12-01
48,8.803354166666667,2.601320805999704,5.365,15.473,10.108,2,2012-12-02
48,8.417770833333334,2.778144231658458,4.721,15.679,10.958,2,2012-12-03
48,7.735270833333334,2.3808187733365243,4.91,13.289,8.379,2,2012-12-04
48,8.1024375,2.4679743257591604,4.739,13.834,9.094999999999999,2,2012-12-05
48,7.548125,2.2797915416555643,4.532,12.544,8.012,2,2012-12-06
48,7.754833333333334,2.3163319162199727,4.632,13.31,8.678,2,2012-12-07
48,8.4405,2.3055724816377183,4.603,13.162,8.559000000000001,2,2012-12-08
48,9.072791666666667,2.846234981988493,4.646,14.729,10.082999999999998,2,2012-12-09
48,8.673145833333333,2.970767462913527,4.421,18.333,13.911999999999999,2,2012-12-10
48,8.496895833333333,3.0884695530971005,4.373,16.002,11.628999999999998,2,2012-12-11
48,7.762979166666667,2.440743080865084,4.392,13.733,9.341000000000001,2,2012-12-12
48,7.782229166666667,2.05093349000103,4.624,12.714,8.09,2,2012-12-13
48,7.866583333333334,2.4830704039969693,4.751,13.318,8.567,2,2012-12-14
48,10.007583333333333,4.088520118437139,5.08,19.871,14.790999999999999,2,2012-12-15
48,10.385833333333332,4.21937380315849,4.462,18.824,14.362000000000002,2,2012-12-16
48,8.29975,2.721404264384982,5.495,15.907,10.411999999999999,2,2012-12-17
48,8.74675,2.712600224641185,4.683,16.967,12.283999999999999,2,2012-12-18
48,8.799270833333333,2.4344224509664514,4.924,14.148,9.224,2,2012-12-19
48,9.975729166666666,2.80800997709617,5.347,14.646999999999998,9.299999999999997,2,2012-12-20
48,8.730666666666666,2.5046009520636243,4.844,13.205,8.361,2,2012-12-21
48,8.589375,2.432601598543018,5.111,13.687,8.576,2,2012-12-22
48,10.460708333333333,3.9991847198846515,5.079,19.325,14.245999999999999,2,2012-12-23
48,12.046916666666666,4.316087697693873,6.0600000000000005,19.587,13.527,2,2012-12-24
48,9.174458333333334,2.6105082570122384,5.487,15.125,9.638,2,2012-12-25
48,8.038187500000001,2.087842871892606,4.76,11.717,6.957000000000001,2,2012-12-26
48,7.768291666666666,2.1582483338502487,4.623,12.689,8.065999999999999,2,2012-12-27
48,8.079708333333334,2.219657247436931,4.9190000000000005,12.298,7.379,2,2012-12-28
48,7.721916666666666,2.1349196689589514,4.663,11.568,6.904999999999999,2,2012-12-29
48,7.746770833333334,2.0914375005497226,4.569,14.007,9.437999999999999,2,2012-12-30
48,8.941145833333334,2.6752484473177227,4.848,14.596,9.748000000000001,2,2012-12-31
48,9.7314375,2.5173973718754716,5.088,14.801,9.713000000000001,2,2013-01-01
48,8.673666666666668,2.34471521051912,5.208,14.687,9.479,2,2013-01-02
48,7.8579791666666665,1.9796675359130955,4.788,12.02,7.231999999999999,2,2013-01-03
48,8.477541666666667,2.846377353897431,4.674,14.554,9.879999999999999,2,2013-01-04
48,9.127645833333334,3.253269514115242,4.761,17.059,12.298000000000002,2,2013-01-05
48,10.224770833333332,3.640614258666771,5.224,16.345,11.120999999999999,2,2013-01-06
48,10.067874999999999,3.6504461961315178,6.561,20.14,13.579,2,2013-01-07
48,19.4381875,11.935863729286444,5.827,45.64,39.813,2,2013-01-08
48,10.694895833333334,2.9957015534644085,7.046,18.236,11.190000000000001,2,2013-01-09
48,8.0815625,2.236153678217663,4.718,12.79,8.072,2,2013-01-10
48,10.390833333333333,5.067619115871485,5.076,26.675,21.599,2,2013-01-11
48,12.691958333333332,5.4830278207695935,5.837,27.068,21.231,2,2013-01-12
48,8.597229166666667,2.5925833107078726,5.122,14.288,9.166,2,2013-01-13
48,8.0704375,2.3448476873480937,4.619,12.981,8.362,2,2013-01-14
48,7.521249999999999,2.2485145593044886,4.632000000000001,12.554,7.922,2,2013-01-15
48,7.892666666666667,2.852097513576693,4.95,14.43,9.48,2,2013-01-16
48,8.840333333333334,2.6087536384448593,5.293,13.552,8.259,2,2013-01-17
48,16.0848125,9.231768435866307,5.446,31.035,25.589,2,2013-01-18
48,8.7833125,2.0037108144454208,5.878,13.786,7.9079999999999995,2,2013-01-19
48,8.695166666666667,2.5494575671159576,4.663,14.886,10.222999999999999,2,2013-01-20
48,8.991833333333334,3.281564055824947,4.904,16.23,11.326,2,2013-01-21
48,10.392583333333333,3.3156280739586417,5.66,17.673000000000002,12.013000000000002,2,2013-01-22
48,8.439479166666667,2.1810845046852307,5.549,13.67,8.120999999999999,2,2013-01-23
48,8.619479166666666,3.0763794206798134,4.664,15.551,10.887,2,2013-01-24
48,10.741624999999999,3.466130147124962,5.551,17.873,12.322000000000001,2,2013-01-25
48,11.386520833333334,3.5474283162780336,5.774,17.167,11.393,2,2013-01-26
48,9.757729166666666,2.23978649001045,5.761,14.098,8.337,2,2013-01-27
48,10.31825,3.627625021673594,5.1610000000000005,18.1,12.939,2,2013-01-28
48,9.223270833333332,2.493559523111774,5.007000000000001,13.234,8.227,2,2013-01-29
48,8.994979166666667,2.694477824038934,4.8740000000000006,13.995,9.120999999999999,2,2013-01-30
48,8.8364375,2.1870234401865782,5.339,14.245,8.905999999999999,2,2013-01-31
48,8.357333333333333,2.009756324102378,5.638,13.387,7.7490000000000006,2,2013-02-01
48,8.710104166666666,2.7007468804615318,4.075,13.273,9.198,2,2013-02-02
48,8.414791666666668,2.6319323291948433,4.518,13.774,9.256,2,2013-02-03
48,8.010125,2.6987762130032817,4.378,15.822,11.443999999999999,2,2013-02-04
48,8.153020833333334,2.4230782469920564,4.658,12.97,8.312000000000001,2,2013-02-05
48,7.766145833333333,2.3042561728668614,4.753,13.319,8.566,2,2013-02-06
48,8.051416666666666,2.418401959034311,4.5840000000000005,14.428,9.844000000000001,2,2013-02-07
48,8.106854166666666,2.6686140078626943,4.254,13.814,9.56,2,2013-02-08
48,9.241875,3.5431357407894457,4.799,18.196,13.397000000000002,2,2013-02-09
48,9.452104166666667,3.0399475796123165,4.706,16.657,11.951,2,2013-02-10
48,7.847020833333333,2.206244093376056,4.383,13.392,9.009,2,2013-02-11
48,8.085520833333334,2.283075175038239,4.342,12.726,8.384,2,2013-02-12
48,7.8752708333333326,2.2570854369672193,4.601,11.577,6.976,2,2013-02-13
48,7.348937500000001,2.070720600303497,4.139,11.709,7.569999999999999,2,2013-02-14
48,7.726520833333333,2.281812213631994,3.996,12.762,8.766,2,2013-02-15
48,8.275083333333333,2.4420399201551164,4.334,13.292,8.958,2,2013-02-16
48,8.566020833333333,2.854407353546839,4.446,15.933,11.487,2,2013-02-17
48,8.425749999999999,2.9576140218303775,4.398,15.45,11.052,2,2013-02-18
48,8.481,2.995540976965738,4.169,14.934,10.765,2,2013-02-19
48,8.436520833333333,2.965327336454222,4.63,15.941,11.311,2,2013-02-20
48,8.035520833333333,2.422649516625919,4.689,12.98,8.291,2,2013-02-21
48,8.239354166666667,2.1172827476743126,4.926,12.724,7.798,2,2013-02-22
48,8.091833333333334,2.0034386432239746,4.801,12.762,7.961,2,2013-02-23
48,8.093979166666667,2.5252671439855443,4.263,13.273,9.01,2,2013-02-24
48,8.463041666666667,2.455793947610542,4.591,13.033,8.442,2,2013-02-25
48,8.121416666666667,2.6034732433958316,4.841,13.423,8.582,2,2013-02-26
48,8.047375,2.7281187550195396,4.127,14.519,10.392,2,2013-02-27
48,8.032124999999999,2.4638562028450184,4.932,13.496,8.564,2,2013-02-28
48,7.9772083333333335,2.1965841950370413,4.4510000000000005,13.197,8.745999999999999,2,2013-03-01
48,8.036520833333332,2.372034820791234,3.792,12.154,8.362,2,2013-03-02
48,8.009083333333333,2.671672333340596,3.968,14.306,10.338,2,2013-03-03
48,7.41875,2.4782044160358474,4.463,14.354,9.890999999999998,2,2013-03-04
48,7.553208333333333,2.267410820300147,4.607,13.886,9.279,2,2013-03-05
48,7.164208333333334,2.0974943101724186,4.298,12.706,8.408,2,2013-03-06
48,7.099083333333334,2.0682503226551465,3.953,11.768,7.815000000000001,2,2013-03-07
48,7.0527291666666665,2.195961358218942,4.533,12.695,8.161999999999999,2,2013-03-08
48,8.074083333333332,2.3557691325072065,4.204,13.933,9.729,2,2013-03-09
48,8.434125,2.783900322446756,4.456,14.682,10.225999999999999,2,2013-03-10
